X: (Hz),Y: (A)
6.65317e+08,0.000150603
6.65333e+08,4.1902e-05
6.6535e+08,8.7185e-05
6.65367e+08,9.26846e-05
6.65383e+08,0.000180074
6.654e+08,8.59311e-05
6.65417e+08,0.000268589
6.65433e+08,0.000212937
6.6545e+08,0.00012965
6.65467e+08,1.70466e-05
6.65483e+08,2.45091e-05
6.655e+08,0.000114742
6.65517e+08,0.000113577
6.65533e+08,5.68303e-05
6.6555e+08,6.59783e-05
6.65567e+08,0.000292297
6.65583e+08,0.000332677
6.656e+08,0.000475741
6.65617e+08,0.000336504
6.65633e+08,0.000271927
6.6565e+08,0.000366166
6.65667e+08,7.89116e-05
6.65683e+08,0.000197836
6.657e+08,0.000241096
6.65717e+08,0.00017311
6.65733e+08,3.67336e-05
6.6575e+08,0.000246549
6.65767e+08,0.00021617
6.65783e+08,0.000171751
6.658e+08,0.000182353
6.65817e+08,0.00022614
6.65833e+08,0.000146014
6.6585e+08,0.000114594
6.65867e+08,0.000224402
6.65883e+08,0.000307918
6.659e+08,0.000201429
6.65917e+08,0.00014105
6.65933e+08,0.000315697
6.6595e+08,0.000333049
6.65967e+08,0.000391183
6.65983e+08,0.000316747
6.66e+08,0.000168845
6.66017e+08,0.000273746
6.66033e+08,0.000230052
6.6605e+08,0.000147324
6.66067e+08,0.00020332
6.66083e+08,0.000144221
6.661e+08,0.000138678
6.66117e+08,0.000211609
6.66133e+08,0.000408237
6.6615e+08,0.000387874
6.66167e+08,0.000209019
6.66183e+08,0.000181224
6.662e+08,0.000269747
6.66217e+08,0.000347026
6.66233e+08,0.000308476
6.6625e+08,0.000152562
6.66267e+08,5.35759e-05
6.66283e+08,0.00011513
6.663e+08,0.00020632
6.66317e+08,3.51742e-05
6.66333e+08,4.54008e-05
6.6635e+08,0.000172718
6.66367e+08,0.000127759
6.66383e+08,2.95056e-05
6.664e+08,6.92906e-05
6.66417e+08,0.000173495
6.66433e+08,0.000274346
6.6645e+08,0.000200629
6.66467e+08,3.62294e-05
6.66483e+08,2.53135e-05
6.665e+08,0.000113476
6.66517e+08,3.39359e-05
6.66533e+08,0.000202021
6.6655e+08,0.000209109
6.66567e+08,3.03121e-05
6.66583e+08,0.000171185
6.666e+08,0.000150361
6.66617e+08,2.74067e-05
6.66633e+08,0.000110616
6.6665e+08,7.81873e-05
6.66667e+08,3.65327e-05
6.66683e+08,7.11561e-05
6.667e+08,3.4513e-05
6.66717e+08,0.000149508
6.66733e+08,7.70497e-05
6.6675e+08,0.000205024
6.66767e+08,0.000200654
6.66783e+08,0.000115899
6.668e+08,0.000356922
6.66817e+08,0.000210721
6.66833e+08,0.000210502
6.6685e+08,0.000322915
6.66867e+08,0.000304424
6.66883e+08,0.000212932
6.669e+08,0.000162263
6.66917e+08,6.83531e-05
6.66933e+08,0.000465305
6.6695e+08,0.000642679
6.66967e+08,0.000273463
6.66983e+08,0.000102535
6.67e+08,0.000288408
6.67017e+08,0.000280016
6.67033e+08,0.00036872
6.6705e+08,0.000409947
6.67067e+08,9.45541e-05
6.67083e+08,0.000201106
6.671e+08,0.000150855
6.67117e+08,0.000179878
6.67133e+08,0.000229765
6.6715e+08,0.000157532
6.67167e+08,9.07928e-05
6.67183e+08,8.31024e-05
6.672e+08,0.000195823
6.67217e+08,0.000162278
6.67233e+08,2.97527e-05
6.6725e+08,0.000165909
6.67267e+08,0.000181967
6.67283e+08,0.000166934
6.673e+08,4.1705e-05
6.67317e+08,5.35215e-05
6.67333e+08,0.000168509
6.6735e+08,0.000108228
6.67367e+08,2.46847e-05
6.67383e+08,0.000244956
6.674e+08,0.000373526
6.67417e+08,0.000230504
6.67433e+08,4.21097e-06
6.6745e+08,0.000200668
6.67467e+08,0.000346866
6.67483e+08,0.000198286
6.675e+08,0.000169546
6.67517e+08,0.000288644
6.67533e+08,0.000148178
6.6755e+08,5.47137e-05
6.67567e+08,0.00014343
6.67583e+08,6.33254e-05
6.676e+08,0.000181585
6.67617e+08,0.000263682
6.67633e+08,0.000233557
6.6765e+08,6.27508e-05
6.67667e+08,0.000114085
6.67683e+08,4.64639e-05
6.677e+08,0.000152311
6.67717e+08,0.000116224
6.67733e+08,0.000149847
6.6775e+08,0.000115966
6.67767e+08,0.000201494
6.67783e+08,4.86336e-05
6.678e+08,0.000217084
6.67817e+08,6.03949e-05
6.67833e+08,0.000235022
6.6785e+08,0.000144706
6.67867e+08,0.000108441
6.67883e+08,0.000435673
6.679e+08,0.000471018
6.67917e+08,0.000276493
6.67933e+08,0.000154291
6.6795e+08,0.000304306
6.67967e+08,0.000363368
6.67983e+08,0.000226929
6.68e+08,0.0001506
6.68017e+08,0.000313984
6.68033e+08,0.000309567
6.6805e+08,0.000127679
6.68067e+08,0.000167672
6.68083e+08,0.000346231
6.681e+08,0.0002496
6.68117e+08,0.000187515
6.68133e+08,0.000129936
6.6815e+08,0.000120902
6.68167e+08,0.000130803
6.68183e+08,0.000157991
6.682e+08,0.000215404
6.68217e+08,0.000162751
6.68233e+08,0.000149024
6.6825e+08,0.000181328
6.68267e+08,4.75709e-05
6.68283e+08,0.000347492
6.683e+08,0.000437472
6.68317e+08,0.000252511
6.68333e+08,5.0174e-05
6.6835e+08,0.000264417
6.68367e+08,0.00012735
6.68383e+08,0.000226163
6.684e+08,0.000445808
6.68417e+08,0.000325822
6.68433e+08,9.60273e-05
6.6845e+08,0.000118856
6.68467e+08,0.000317618
6.68483e+08,0.000152679
6.685e+08,0.000223695
6.68517e+08,9.88235e-05
6.68533e+08,0.000131068
6.6855e+08,0.000127406
6.68567e+08,0.000139641
6.68583e+08,0.000170669
6.686e+08,0.000161279
6.68617e+08,3.76421e-05
6.68633e+08,5.58788e-05
6.6865e+08,0.000330505
6.68667e+08,0.000409242
6.68683e+08,0.000154305
6.687e+08,0.000309609
6.68717e+08,0.000234858
6.68733e+08,0.00031974
6.6875e+08,0.000401429
6.68767e+08,0.000357146
6.68783e+08,0.000199948
6.688e+08,7.69624e-05
6.68817e+08,0.000234616
6.68833e+08,0.000207572
6.6885e+08,0.000121039
6.68867e+08,0.000251494
6.68883e+08,0.000132704
6.689e+08,0.000214386
6.68917e+08,0.000225407
6.68933e+08,0.000116043
6.6895e+08,0.000194618
6.68967e+08,0.0001109
6.68983e+08,0.000197371
6.69e+08,0.000176143
6.69017e+08,0.000269567
6.69033e+08,0.000207376
6.6905e+08,5.6236e-05
6.69067e+08,0.000264211
6.69083e+08,0.000444597
6.691e+08,0.000495648
6.69117e+08,0.000435795
6.69133e+08,0.000322794
6.6915e+08,0.0001956
6.69167e+08,7.0172e-05
6.69183e+08,0.000102497
6.692e+08,7.90018e-05
6.69217e+08,0.00025276
6.69233e+08,0.000217633
6.6925e+08,0.000227491
6.69267e+08,0.000247895
6.69283e+08,0.000173028
6.693e+08,0.000122246
6.69317e+08,0.000130026
6.69333e+08,0.000119986
6.6935e+08,3.93893e-05
6.69367e+08,0.000145696
6.69383e+08,6.93915e-05
6.694e+08,9.17607e-05
6.69417e+08,0.000142307
6.69433e+08,0.000194584
6.6945e+08,0.000426068
6.69467e+08,0.000266635
6.69483e+08,0.000209018
6.695e+08,0.000202007
6.69517e+08,0.000263778
6.69533e+08,0.00024514
6.6955e+08,0.000220658
6.69567e+08,0.00030421
6.69583e+08,0.000373684
6.696e+08,0.000319077
6.69617e+08,0.000240427
6.69633e+08,0.000365173
6.6965e+08,0.000349884
6.69667e+08,0.000311563
6.69683e+08,0.000347399
6.697e+08,0.000408308
6.69717e+08,0.00039017
6.69733e+08,0.000384761
6.6975e+08,0.000295481
6.69767e+08,7.90805e-05
6.69783e+08,0.000294365
6.698e+08,0.000267575
6.69817e+08,0.000104653
6.69833e+08,1.28035e-05
6.6985e+08,5.4261e-05
6.69867e+08,7.1209e-05
6.69883e+08,0.000188415
6.699e+08,0.000284975
6.69917e+08,0.000397355
6.69933e+08,0.000281779
6.6995e+08,8.91141e-05
6.69967e+08,9.27915e-05
6.69983e+08,0.000369007
6.7e+08,0.000375041
6.70017e+08,0.000158679
6.70033e+08,0.000122909
6.7005e+08,0.000219
6.70067e+08,0.00010527
6.70083e+08,0.000211637
6.701e+08,0.000110707
6.70117e+08,0.000306941
6.70133e+08,0.000388923
6.7015e+08,0.000289472
6.70167e+08,0.000101602
6.70183e+08,0.000119875
6.702e+08,0.00019747
6.70217e+08,0.00020097
6.70233e+08,7.04662e-05
6.7025e+08,0.000200178
6.70267e+08,0.000290427
6.70283e+08,0.000195957
6.703e+08,0.000278399
6.70317e+08,0.000173289
6.70333e+08,8.47682e-05
6.7035e+08,0.000124051
6.70367e+08,0.000170415
6.70383e+08,0.000121477
6.704e+08,0.000234637
6.70417e+08,0.000206284
6.70433e+08,0.000213811
6.7045e+08,3.00875e-05
6.70467e+08,4.94006e-05
6.70483e+08,0.000236206
6.705e+08,0.000338315
6.70517e+08,0.000273871
6.70533e+08,0.000146674
6.7055e+08,0.000115209
6.70567e+08,0.000152089
6.70583e+08,9.05715e-05
6.706e+08,0.000145636
6.70617e+08,6.39212e-05
6.70633e+08,2.28481e-05
6.7065e+08,5.26414e-05
6.70667e+08,9.06682e-05
6.70683e+08,5.57639e-05
6.707e+08,0.000198686
6.70717e+08,0.000115415
6.70733e+08,8.21776e-05
6.7075e+08,0.000246931
6.70767e+08,0.000206238
6.70783e+08,0.000116211
6.708e+08,0.000286729
6.70817e+08,0.000401996
6.70833e+08,0.000342042
6.7085e+08,0.000267969
6.70867e+08,0.000317278
6.70883e+08,0.000321587
6.709e+08,0.000149305
6.70917e+08,0.000280723
6.70933e+08,0.000214019
6.7095e+08,0.000126693
6.70967e+08,0.00029536
6.70983e+08,0.000225922
6.71e+08,4.36753e-05
6.71017e+08,0.000192223
6.71033e+08,0.000185137
6.7105e+08,0.000251858
6.71067e+08,0.000420972
6.71083e+08,0.000350458
6.711e+08,0.000360254
6.71117e+08,0.000247533
6.71133e+08,0.000173525
6.7115e+08,5.79134e-05
6.71167e+08,0.000217818
6.71183e+08,0.000190492
6.712e+08,0.000169188
6.71217e+08,0.000245143
6.71233e+08,0.000244557
6.7125e+08,0.000444863
6.71267e+08,0.000460502
6.71283e+08,0.000223073
6.713e+08,8.3875e-05
6.71317e+08,0.000277801
6.71333e+08,0.000286159
6.7135e+08,0.000297777
6.71367e+08,0.000369821
6.71383e+08,0.000252979
6.714e+08,0.000118066
6.71417e+08,9.90668e-05
6.71433e+08,3.20076e-05
6.7145e+08,5.93241e-05
6.71467e+08,0.000161657
6.71483e+08,5.87657e-05
6.715e+08,0.000112233
6.71517e+08,0.00023823
6.71533e+08,0.000204701
6.7155e+08,0.000380904
6.71567e+08,0.000608728
6.71583e+08,0.000414488
6.716e+08,8.06928e-05
6.71617e+08,6.21526e-05
6.71633e+08,8.48731e-05
6.7165e+08,0.000191117
6.71667e+08,0.000284553
6.71683e+08,0.000250075
6.717e+08,0.000245104
6.71717e+08,0.000113225
6.71733e+08,0.000221108
6.7175e+08,0.000168943
6.71767e+08,0.000140725
6.71783e+08,0.000134733
6.718e+08,0.000168061
6.71817e+08,0.000183583
6.71833e+08,0.00021071
6.7185e+08,0.000289959
6.71867e+08,0.000399814
6.71883e+08,0.000370593
6.719e+08,0.00027486
6.71917e+08,0.000271481
6.71933e+08,0.000291029
6.7195e+08,0.000105678
6.71967e+08,0.000161751
6.71983e+08,0.000101833
6.72e+08,6.02099e-05
6.72017e+08,0.000118721
6.72033e+08,0.000261901
6.7205e+08,0.000289734
6.72067e+08,0.000261261
6.72083e+08,0.000245096
6.721e+08,0.000368822
6.72117e+08,0.000351532
6.72133e+08,0.000109225
6.7215e+08,0.000181655
6.72167e+08,0.000244255
6.72183e+08,0.000227082
6.722e+08,0.000229377
6.72217e+08,0.000197023
6.72233e+08,0.000210868
6.7225e+08,0.000297973
6.72267e+08,0.000207911
6.72283e+08,0.000192313
6.723e+08,0.000119536
6.72317e+08,0.000134253
6.72333e+08,0.000240608
6.7235e+08,0.000383158
6.72367e+08,0.00020279
6.72383e+08,0.000117167
6.724e+08,6.14933e-05
6.72417e+08,0.000209955
6.72433e+08,0.000227347
6.7245e+08,0.000178023
6.72467e+08,0.000101775
6.72483e+08,0.000118093
6.725e+08,0.000203122
6.72517e+08,0.000252716
6.72533e+08,0.000393239
6.7255e+08,0.000234998
6.72567e+08,0.000143013
6.72583e+08,0.00027366
6.726e+08,0.000243913
6.72617e+08,4.08335e-05
6.72633e+08,7.26681e-05
6.7265e+08,4.47053e-05
6.72667e+08,0.000189778
6.72683e+08,0.000196443
6.727e+08,6.42984e-05
6.72717e+08,0.000189741
6.72733e+08,0.000355737
6.7275e+08,0.00041721
6.72767e+08,0.000147444
6.72783e+08,9.73607e-05
6.728e+08,0.000102401
6.72817e+08,0.000109313
6.72833e+08,0.000262364
6.7285e+08,0.000281786
6.72867e+08,0.000266992
6.72883e+08,0.000269015
6.729e+08,0.000345668
6.72917e+08,0.000245242
6.72933e+08,0.000117919
6.7295e+08,0.000346385
6.72967e+08,0.000677351
6.72983e+08,0.00053603
6.73e+08,0.000207519
6.73017e+08,9.05948e-05
6.73033e+08,0.000156046
6.7305e+08,0.000246974
6.73067e+08,0.000271253
6.73083e+08,0.000142032
6.731e+08,0.000134467
6.73117e+08,0.000118712
6.73133e+08,0.000143336
6.7315e+08,0.000198092
6.73167e+08,0.000263382
6.73183e+08,0.000347649
6.732e+08,0.000223518
6.73217e+08,9.30473e-05
6.73233e+08,0.000188826
6.7325e+08,0.000108822
6.73267e+08,0.000144272
6.73283e+08,0.000263756
6.733e+08,0.000213387
6.73317e+08,0.000158633
6.73333e+08,0.000105594
6.7335e+08,0.000100032
6.73367e+08,4.97702e-05
6.73383e+08,0.000160168
6.734e+08,0.000119158
6.73417e+08,0.000201675
6.73433e+08,0.000266101
6.7345e+08,5.7819e-05
6.73467e+08,0.000301153
6.73483e+08,0.000279533
6.735e+08,0.000159915
6.73517e+08,7.20113e-05
6.73533e+08,0.000113042
6.7355e+08,0.000256406
6.73567e+08,0.000242766
6.73583e+08,4.97498e-05
6.736e+08,0.00023677
6.73617e+08,0.000192269
6.73633e+08,0.000293673
6.7365e+08,0.00033909
6.73667e+08,0.00031679
6.73683e+08,0.000263867
6.737e+08,0.000449492
6.73717e+08,0.000485723
6.73733e+08,7.3738e-05
6.7375e+08,0.000243485
6.73767e+08,0.000135293
6.73783e+08,8.35148e-05
6.738e+08,9.93386e-05
6.73817e+08,0.000179019
6.73833e+08,0.000176045
6.7385e+08,0.000226074
6.73867e+08,0.000607011
6.73883e+08,0.000484601
6.739e+08,0.000358265
6.73917e+08,0.000415552
6.73933e+08,0.000171976
6.7395e+08,0.000147351
6.73967e+08,0.000237786
6.73983e+08,0.000330354
6.74e+08,0.000373169
6.74017e+08,0.000233859
6.74033e+08,0.000171543
6.7405e+08,0.00011186
6.74067e+08,6.88003e-05
6.74083e+08,0.000203605
6.741e+08,0.000217753
6.74117e+08,0.000287906
6.74133e+08,0.000274571
6.7415e+08,4.82365e-05
6.74167e+08,0.000186344
6.74183e+08,0.000166042
6.742e+08,6.88438e-05
6.74217e+08,0.000200704
6.74233e+08,0.000382353
6.7425e+08,0.000484675
6.74267e+08,0.000528408
6.74283e+08,0.000393953
6.743e+08,0.000425752
6.74317e+08,0.0004441
6.74333e+08,0.000320085
6.7435e+08,0.000322604
6.74367e+08,0.000220181
6.74383e+08,0.000148113
6.744e+08,4.0062e-05
6.74417e+08,0.000159657
6.74433e+08,0.000265684
6.7445e+08,0.000249975
6.74467e+08,0.000455329
6.74483e+08,0.000417163
6.745e+08,0.00025394
6.74517e+08,0.000351926
6.74533e+08,0.000219373
6.7455e+08,7.19075e-05
6.74567e+08,0.000167466
6.74583e+08,0.000228488
6.746e+08,0.00018085
6.74617e+08,0.000176495
6.74633e+08,0.000381358
6.7465e+08,3.29576e-05
6.74667e+08,0.000302973
6.74683e+08,0.000271978
6.747e+08,0.000187361
6.74717e+08,9.95079e-05
6.74733e+08,0.000111705
6.7475e+08,2.16026e-05
6.74767e+08,9.17122e-05
6.74783e+08,8.57672e-05
6.748e+08,7.00141e-05
6.74817e+08,0.000131583
6.74833e+08,0.000310594
6.7485e+08,0.000403975
6.74867e+08,0.000341574
6.74883e+08,0.000140221
6.749e+08,6.35114e-05
6.74917e+08,0.00024315
6.74933e+08,0.00021935
6.7495e+08,0.000257147
6.74967e+08,0.000279231
6.74983e+08,0.000201619
6.75e+08,0.000219744
6.75017e+08,0.000344004
6.75033e+08,0.000325718
6.7505e+08,0.000228998
6.75067e+08,0.000160762
6.75083e+08,0.000364876
6.751e+08,0.000395348
6.75117e+08,0.000282517
6.75133e+08,0.000284788
6.7515e+08,0.000208038
6.75167e+08,0.000134913
6.75183e+08,5.36334e-05
6.752e+08,0.000218659
6.75217e+08,0.000223945
6.75233e+08,0.000149211
6.7525e+08,0.000337284
6.75267e+08,0.000243532
6.75283e+08,0.000101357
6.753e+08,0.000104617
6.75317e+08,0.000206022
6.75333e+08,0.000341867
6.7535e+08,0.000215075
6.75367e+08,0.000108532
6.75383e+08,0.000183111
6.754e+08,0.000159265
6.75417e+08,0.000243488
6.75433e+08,0.000252166
6.7545e+08,0.000225708
6.75467e+08,0.000396917
6.75483e+08,0.000367017
6.755e+08,0.000210678
6.75517e+08,0.000185132
6.75533e+08,0.000219936
6.7555e+08,0.000146129
6.75567e+08,9.94137e-05
6.75583e+08,0.00012122
6.756e+08,0.000260262
6.75617e+08,0.00021232
6.75633e+08,0.000233228
6.7565e+08,0.000288349
6.75667e+08,0.000138787
6.75683e+08,0.000115907
6.757e+08,3.06002e-05
6.75717e+08,6.20956e-05
6.75733e+08,0.000261077
6.7575e+08,0.000378483
6.75767e+08,0.000103316
6.75783e+08,0.000331692
6.758e+08,0.000399827
6.75817e+08,0.000130879
6.75833e+08,5.54631e-05
6.7585e+08,0.000130801
6.75867e+08,0.00032372
6.75883e+08,0.000297966
6.759e+08,0.000205167
6.75917e+08,0.000150895
6.75933e+08,3.73529e-05
6.7595e+08,0.000154034
6.75967e+08,0.000269944
6.75983e+08,0.000258485
6.76e+08,0.000213242
6.76017e+08,2.31621e-05
6.76033e+08,0.000134301
6.7605e+08,0.000203253
6.76067e+08,0.000190212
6.76083e+08,7.84297e-05
6.761e+08,0.0002082
6.76117e+08,0.00016374
6.76133e+08,0.000262956
6.7615e+08,0.000111243
6.76167e+08,0.000137488
6.76183e+08,0.00016375
6.762e+08,5.56733e-05
6.76217e+08,9.2193e-05
6.76233e+08,0.000280832
6.7625e+08,0.000318556
6.76267e+08,0.000259818
6.76283e+08,0.00033601
6.763e+08,0.000377866
6.76317e+08,0.00034011
6.76333e+08,0.000330791
6.7635e+08,0.00026293
6.76367e+08,0.000154307
6.76383e+08,0.000155058
6.764e+08,0.000127573
6.76417e+08,5.32465e-05
6.76433e+08,0.00015486
6.7645e+08,0.000207037
6.76467e+08,0.000203781
6.76483e+08,0.000284049
6.765e+08,0.000289875
6.76517e+08,0.000335404
6.76533e+08,6.83644e-05
6.7655e+08,0.000230633
6.76567e+08,0.000182773
6.76583e+08,0.000187995
6.766e+08,6.68533e-05
6.76617e+08,0.00016938
6.76633e+08,6.55776e-05
6.7665e+08,5.07974e-05
6.76667e+08,8.26496e-05
6.76683e+08,9.00379e-05
6.767e+08,7.46567e-05
6.76717e+08,0.000254031
6.76733e+08,0.000244589
6.7675e+08,0.000322309
6.76767e+08,0.000253527
6.76783e+08,0.000165925
6.768e+08,0.000223213
6.76817e+08,0.000117116
6.76833e+08,0.000221738
6.7685e+08,0.000355458
6.76867e+08,0.000337339
6.76883e+08,0.000111283
6.769e+08,0.00028166
6.76917e+08,0.000156713
6.76933e+08,0.000115791
6.7695e+08,0.000227357
6.76967e+08,0.000148716
6.76983e+08,0.000128014
6.77e+08,0.000109505
6.77017e+08,0.000108451
6.77033e+08,8.72787e-05
6.7705e+08,0.000267981
6.77067e+08,0.000250505
6.77083e+08,0.000100797
6.771e+08,0.000135621
6.77117e+08,7.6633e-05
6.77133e+08,6.97619e-05
6.7715e+08,0.00022469
6.77167e+08,9.65231e-05
6.77183e+08,0.000121464
6.772e+08,0.000283333
6.77217e+08,0.000176365
6.77233e+08,0.000161903
6.7725e+08,7.69583e-05
6.77267e+08,0.000115905
6.77283e+08,9.36973e-05
6.773e+08,0.000126068
6.77317e+08,0.000246378
6.77333e+08,0.000365762
6.7735e+08,0.000233648
6.77367e+08,6.65655e-05
6.77383e+08,0.000199173
6.774e+08,0.000272088
6.77417e+08,0.000289059
6.77433e+08,0.000222791
6.7745e+08,0.000188296
6.77467e+08,0.000113506
6.77483e+08,3.29784e-05
6.775e+08,9.72831e-05
6.77517e+08,0.000125507
6.77533e+08,0.000189486
6.7755e+08,0.000211911
6.77567e+08,0.000235767
6.77583e+08,3.25919e-05
6.776e+08,6.3245e-05
6.77617e+08,0.000341514
6.77633e+08,0.000240862
6.7765e+08,0.000330032
6.77667e+08,0.000247121
6.77683e+08,0.000265201
6.777e+08,0.000296594
6.77717e+08,0.000259082
6.77733e+08,0.00014975
6.7775e+08,0.000138863
6.77767e+08,0.000144379
6.77783e+08,0.00013392
6.778e+08,0.000248823
6.77817e+08,0.000261453
6.77833e+08,0.000170744
6.7785e+08,0.00018324
6.77867e+08,0.000165215
6.77883e+08,0.000160482
6.779e+08,0.00012726
6.77917e+08,0.000272432
6.77933e+08,0.000271748
6.7795e+08,0.000366377
6.77967e+08,0.000145487
6.77983e+08,0.000309146
6.78e+08,0.000288501
6.78017e+08,0.000133641
6.78033e+08,0.000180635
6.7805e+08,0.000219688
6.78067e+08,0.000235414
6.78083e+08,0.000149818
6.781e+08,6.19323e-05
6.78117e+08,0.000113396
6.78133e+08,0.000157636
6.7815e+08,0.00020577
6.78167e+08,0.000179891
6.78183e+08,0.000379439
6.782e+08,0.000243579
6.78217e+08,0.000300538
6.78233e+08,0.000123471
6.7825e+08,0.000249741
6.78267e+08,0.000341616
6.78283e+08,0.000227461
6.783e+08,0.000252834
6.78317e+08,0.000152362
6.78333e+08,0.000125822
6.7835e+08,0.000155493
6.78367e+08,0.000324097
6.78383e+08,0.000222718
6.784e+08,0.000158216
6.78417e+08,0.000343083
6.78433e+08,0.000409792
6.7845e+08,0.000121248
6.78467e+08,0.000266151
6.78483e+08,0.000223225
6.785e+08,0.000219421
6.78517e+08,0.000286189
6.78533e+08,0.000177097
6.7855e+08,0.000128555
6.78567e+08,1.32684e-05
6.78583e+08,9.10514e-05
6.786e+08,0.000223722
6.78617e+08,0.000171744
6.78633e+08,0.000140128
6.7865e+08,0.000209488
6.78667e+08,0.000125058
6.78683e+08,0.000111902
6.787e+08,0.000230781
6.78717e+08,0.000181321
6.78733e+08,0.000184707
6.7875e+08,0.000116977
6.78767e+08,6.13119e-05
6.78783e+08,4.22992e-05
6.788e+08,8.78559e-05
6.78817e+08,0.000107714
6.78833e+08,3.61947e-05
6.7885e+08,7.75241e-05
6.78867e+08,0.000155273
6.78883e+08,0.00028054
6.789e+08,0.00034117
6.78917e+08,0.00019434
6.78933e+08,0.00017929
6.7895e+08,0.000136422
6.78967e+08,0.000201044
6.78983e+08,0.000312088
6.79e+08,0.000257587
6.79017e+08,9.14107e-05
6.79033e+08,0.000146085
6.7905e+08,0.000144088
6.79067e+08,9.86493e-05
6.79083e+08,0.000297492
6.791e+08,0.000325046
6.79117e+08,0.000244043
6.79133e+08,0.000140353
6.7915e+08,0.000131917
6.79167e+08,0.000296718
6.79183e+08,0.000229279
6.792e+08,0.000204016
6.79217e+08,0.000140535
6.79233e+08,9.88219e-05
6.7925e+08,9.63343e-05
6.79267e+08,0.000209115
6.79283e+08,8.63762e-05
6.793e+08,9.11827e-05
6.79317e+08,6.18558e-05
6.79333e+08,0.000188346
6.7935e+08,0.000237313
6.79367e+08,0.000163931
6.79383e+08,0.000237519
6.794e+08,0.000183181
6.79417e+08,0.000155662
6.79433e+08,0.000150828
6.7945e+08,0.000365225
6.79467e+08,0.000335147
6.79483e+08,0.000372081
6.795e+08,0.000419905
6.79517e+08,0.000119725
6.79533e+08,8.72696e-05
6.7955e+08,0.000254185
6.79567e+08,0.000183184
6.79583e+08,9.94789e-05
6.796e+08,0.000282393
6.79617e+08,0.00049046
6.79633e+08,0.000338976
6.7965e+08,0.000123636
6.79667e+08,0.000213466
6.79683e+08,0.000214944
6.797e+08,0.000190639
6.79717e+08,0.000124771
6.79733e+08,0.000218169
6.7975e+08,0.000134766
6.79767e+08,0.000151707
6.79783e+08,0.000191756
6.798e+08,6.68662e-05
6.79817e+08,2.90224e-06
6.79833e+08,0.000163349
6.7985e+08,0.000212963
6.79867e+08,3.67872e-05
6.79883e+08,7.67105e-05
6.799e+08,0.000130521
6.79917e+08,0.00015054
6.79933e+08,9.44869e-05
6.7995e+08,9.16031e-05
6.79967e+08,0.000161589
6.79983e+08,0.00017772
6.8e+08,0.000125638
6.80017e+08,4.7814e-05
6.80033e+08,0.000182465
6.8005e+08,0.000349727
6.80067e+08,0.000362004
6.80083e+08,0.00020853
6.801e+08,0.000199848
6.80117e+08,0.000400972
6.80133e+08,9.95753e-05
6.8015e+08,0.000289018
6.80167e+08,0.000212032
6.80183e+08,2.23442e-05
6.802e+08,0.000115649
6.80217e+08,0.000140043
6.80233e+08,0.000111522
6.8025e+08,0.000132369
6.80267e+08,5.80527e-05
6.80283e+08,7.8513e-05
6.803e+08,9.68291e-05
6.80317e+08,0.000252445
6.80333e+08,0.000277966
6.8035e+08,7.43492e-05
6.80367e+08,0.000233261
6.80383e+08,0.000278486
6.804e+08,0.000211234
6.80417e+08,0.000103962
6.80433e+08,0.000101119
6.8045e+08,7.78459e-05
6.80467e+08,0.00017636
6.80483e+08,0.000131402
6.805e+08,0.000252441
6.80517e+08,0.000353098
6.80533e+08,8.7111e-05
6.8055e+08,0.000135695
6.80567e+08,0.000183594
6.80583e+08,0.000377765
6.806e+08,0.000468917
6.80617e+08,0.000315781
6.80633e+08,0.000213494
6.8065e+08,0.000388867
6.80667e+08,0.000297271
6.80683e+08,0.000102498
6.807e+08,0.000333644
6.80717e+08,0.000275415
6.80733e+08,3.82328e-05
6.8075e+08,0.000114413
6.80767e+08,8.09952e-05
6.80783e+08,0.000217121
6.808e+08,0.000195702
6.80817e+08,0.000207356
6.80833e+08,0.000244898
6.8085e+08,0.00038354
6.80867e+08,0.000197864
6.80883e+08,0.000335742
6.809e+08,0.000230574
6.80917e+08,0.000147463
6.80933e+08,0.000202466
6.8095e+08,0.000168433
6.80967e+08,0.000119014
